TILEMAP
36 28 							-- Size of tile map in tiles
16 16 							-- Tile size & block size
images/tilesheet_definitivo_v1.png 	-- Tilesheet
16 16 								-- Number of tiles in tilesheet
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,34,48,48,48,48,48
14,14,14,14,14,34,18,18,18,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,34,14,18,18,14,14
14,14,14,14,14,34,18,18,18,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,34,14,18,18,14,14
14,14,14,14,14,34,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,34,14,18,18,14,14
14,14,14,14,14,34,18,18,18,14,14,14,14,14,14,18,18,18,18,14,14,14,14,14,14,14,14,14,14,14,34,14,18,34,14,14
14,14,14,14,14,50,18,18,34,14,14,14,14,18,18,18,18,18,18,18,18,18,18,18,14,14,14,14,14,14,34,14,14,34,18,18
14,14,14,14,14,14,14,14,34,14,14,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,34,14,14,34,18,18
14,14,14,14,34,18,18,18,34,14,14,14,18,18,18,18,18,18,18,18,18,18,18,34,18,18,18,18,18,18,34,14,14,34,18,18
14,14,14,14,34,18,18,18,34,14,14,14,14,14,18,18,18,18,18,18,18,18,18,50,14,14,14,14,14,14,14,14,14,34,14,14
14,14,14,14,34,18,18,18,34,14,14,14,14,14,14,14,18,18,18,18,18,34,18,50,14,14,14,14,14,14,14,14,14,34,14,14
18,18,14,14,34,18,18,18,34,14,14,14,14,14,14,14,14,14,14,14,14,34,14,14,14,14,14,14,14,52,52,52,14,34,14,14
18,18,14,14,34,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,34,14,14,14,14,14,14,14,52,18,18,18,34,14,14
18,18,14,14,34,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,34,14,14,14,14,14,14,14,52,18,18,18,34,14,14
18,34,14,14,34,50,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,34,18,18,18,18,18,18,14,52,52,52,14,34,14,14
14,50,14,14,34,50,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,34,18,18,18,18,18,18,14,14,14,14,14,34,14,14
14,50,14,14,34,50,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,34,14,14
14,50,18,18,34,50,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,34,14,14,14,14,34,14,14
14,50,18,18,34,50,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,34,14,14,14,14,34,14,14
14,14,14,14,34,50,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,34,18,18,18,18,34,14,14
18,18,18,18,34,50,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,34,18,18,18,18,50,14,14
18,18,18,18,34,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,34,14,14,14,14,14,14,14
18,18,18,18,34,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,34,18,18,14,14,14,14,14
18,18,18,18,50,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,34,18,18,14,14,14,14,14
14,14,14,14,14,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
