TILEMAP
36 28 							-- Size of tile map in tiles
16 16 							-- Tile size & block size
images/tilesheet_definitivo_v1.png 	-- Tilesheet
16 16 								-- Number of tiles in tilesheet
14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,34,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,14,14,34,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,0,34,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,14,14,14,0,0,34,0,34,0,0,0,0,0,0,34,0
16,16,1,2,3,34,1,2,3,16,16,16,1,2,3,34,1,2,3,16,14,14,14,16,1,2,3,34,16,16,16,1,2,3,34,16
32,32,35,53,19,34,35,53,19,32,32,32,35,53,19,34,35,53,19,32,32,14,32,32,35,53,19,34,32,32,32,35,53,19,34,32
32,32,35,53,19,34,35,53,19,32,32,32,35,53,19,34,35,53,19,32,32,14,32,32,35,53,19,34,32,32,32,35,53,19,34,32
32,32,35,53,19,34,35,53,19,32,32,32,35,53,19,34,35,53,19,32,32,32,32,32,35,53,19,34,32,32,32,35,53,19,34,32
32,32,35,53,19,34,35,53,19,32,32,32,35,53,19,34,35,53,19,32,32,32,32,32,35,34,19,34,32,32,32,35,34,19,34,32
32,32,35,53,19,34,35,53,19,32,32,34,35,53,19,34,35,53,19,34,32,34,32,32,35,34,19,34,32,32,32,35,34,19,34,32
1,2,3,34,1,2,3,34,1,2,3,34,1,2,3,34,1,2,3,34,32,34,1,2,3,34,1,2,3,1,2,3,34,1,2,3
35,53,19,34,35,53,19,34,35,53,19,34,35,53,19,34,35,53,19,34,32,34,35,53,19,34,35,53,19,35,53,19,34,35,53,19
35,53,19,34,35,53,19,34,35,53,19,34,35,53,19,34,35,53,19,34,32,34,35,53,19,34,35,53,19,35,53,19,34,35,53,19
35,53,19,34,35,53,19,34,35,53,19,34,35,53,19,34,35,53,19,34,32,34,35,53,19,34,35,53,19,35,53,19,34,35,53,19
35,53,19,34,35,53,19,50,35,53,19,34,35,53,19,34,35,53,19,34,32,34,35,53,19,34,35,53,19,35,53,19,34,35,53,19
35,53,19,34,35,53,19,50,35,53,19,34,35,53,19,34,35,53,19,34,32,34,35,53,19,34,35,53,19,35,53,19,34,35,53,19
1,2,3,34,1,2,3,50,1,2,3,50,1,2,3,34,1,2,3,50,1,2,3,1,2,3,50,1,2,3,2,3,50,1,2,3
35,53,19,34,35,53,19,50,35,53,19,50,35,53,19,34,35,53,19,50,35,53,19,35,53,19,50,35,53,19,53,19,50,35,53,19
35,53,19,34,35,53,19,50,35,53,19,50,35,53,19,34,35,53,19,50,35,53,19,35,53,19,50,35,53,19,53,19,50,35,53,19
35,53,19,50,35,53,19,50,35,53,19,50,35,53,19,34,35,53,19,50,35,53,19,35,53,19,50,35,53,19,53,19,50,35,53,19
35,53,19,50,35,53,19,50,35,53,19,50,35,53,19,34,35,53,19,50,35,53,19,35,53,19,50,35,53,19,53,19,50,35,53,19
35,53,19,50,35,53,19,50,35,53,19,50,35,53,19,34,35,53,19,50,35,53,19,35,53,19,50,35,53,19,53,19,50,35,53,19
10,10,10,2,2,2,2,2,10,10,10,2,10,10,10,2,2,2,2,2,10,10,10,10,10,10,2,2,2,2,2,2,2,10,10,10
14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14
14,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,14
